n1	text	pos	n2	itext
3815	revenue	nn1	781	NULL
1576	spread	nn1	781	NULL
2293	announcement	nn1	781	NULL
2664	camp	nn1	781	NULL
2933	compensation	nn1	781	NULL
2048	talent	nn1	780	NULL
1912	harm	nn1	780	NULL
1821	gesture	nn1	780	NULL
2341	percentage	nn1	780	NULL
2335	smoke	nn1	778	NULL
3193	resolution	nn1	778	NULL
1552	clothing	nn1	777	NULL
2506	knife	nn1	777	NULL
1946	storm	nn1	776	NULL
1640	speculation	nn1	775	NULL
3694	judge	nn1	775	NULL
1782	refusal	nn1	775	NULL
4090	objectives	nn2	775	NULL
2134	occupation	nn1	775	NULL
2956	ownership	nn1	775	NULL
1678	alarm	nn1	775	NULL
2273	professionals	nn2	774	NULL
5403	client	nn1	774	NULL
1963	warmth	nn1	774	NULL
1415	odds	nn2	774	NULL
1886	friendship	nn1	774	NULL
1457	intentions	nn2	773	NULL
3355	restaurant	nn1	773	NULL
1465	achievements	nn2	773	NULL
1742	symbol	nn1	773	NULL
2496	flat	nn1	773	NULL
1564	mess	nn1	772	NULL
1661	neighbour	nn1	772	NULL
1902	controversy	nn1	771	NULL
2556	stomach	nn1	771	NULL
2262	discipline	nn1	770	NULL
1342	wish	nn1	770	NULL
2288	smell	nn1	769	NULL
1698	instance	nn1	769	NULL
1584	alternatives	nn2	769	NULL
2549	instruments	nn2	768	NULL
3377	regime	nn1	768	NULL
2620	fee	nn1	768	NULL
2311	versions	nn2	767	NULL
2677	mode	nn1	767	NULL
1404	minimum	nn1	766	NULL
3539	ministry	nn0	766	NULL
1332	meantime	nn1	766	NULL
1879	messages	nn2	766	NULL
2983	poverty	nn1	766	NULL
2127	bones	nn2	765	NULL
1321	frustration	nn1	764	NULL
3284	stairs	nn2	764	NULL
2131	angle	nn1	762	NULL
1416	wisdom	nn1	762	NULL
3046	throat	nn1	761	NULL
2176	guidelines	nn2	761	NULL
2225	instruction	nn1	761	NULL
1432	secret	nn1	761	NULL
2763	landscape	nn1	761	NULL
2676	americans	nn2	759	NULL
1911	average	nn1	759	NULL
3339	pub	nn1	758	NULL
3365	eggs	nn2	756	NULL
2017	objective	nn1	756	NULL
1476	corners	nn2	756	NULL
2567	responses	nn2	755	NULL
3532	deputy	nn1	755	NULL
2539	waves	nn2	755	NULL
2046	admission	nn1	755	NULL
2015	marks	nn2	755	NULL
1761	joke	nn1	755	NULL
2118	tool	nn1	754	NULL
3426	scientists	nn2	754	NULL
7932	pupils	nn2	753	NULL
3145	queen	nn1	753	NULL
2670	fees	nn2	753	NULL
2564	signal	nn1	752	NULL
2237	bone	nn1	752	NULL
1279	appreciation	nn1	752	NULL
4038	provisions	nn2	750	NULL
3245	residents	nn2	750	NULL
2675	abuse	nn1	749	NULL
4465	forest	nn1	749	NULL
1767	resort	nn1	748	NULL
4316	lot	nn1	748	NULL
1941	associations	nn2	748	NULL
2879	shot	nn1	747	NULL
1369	stop	nn1	747	NULL
2713	jacket	nn1	747	NULL
1508	colleague	nn1	747	NULL
2824	sand	nn1	746	NULL
1992	reactions	nn2	746	NULL
7470	shares	nn2	746	NULL
1546	pockets	nn2	746	NULL
1330	inspiration	nn1	746	NULL
6627	ministers	nn2	746	NULL
1979	shopping	nn1	746	NULL
1837	spirits	nn2	745	NULL
1759	root	nn1	745	NULL
2264	wings	nn2	745	NULL
1883	collapse	nn1	744	NULL
1757	print	nn1	744	NULL
1527	ranks	nn2	744	NULL
2234	sounds	nn2	743	NULL
1625	complaint	nn1	743	NULL
1536	fun	nn1	743	NULL
1779	flexibility	nn1	742	NULL
1192	caution	nn1	741	NULL
1885	load	nn1	741	NULL
1535	grip	nn1	740	NULL
16953	patients	nn2	740	NULL
2552	designs	nn2	740	NULL
2252	transition	nn1	740	NULL
2637	gardens	nn2	739	NULL
1419	cry	nn1	739	NULL
1551	pity	nn1	739	NULL
2500	acquisition	nn1	738	NULL
2896	emergency	nn1	738	NULL
2009	dreams	nn2	738	NULL
1368	respects	nn2	737	NULL
2316	recommendations	nn2	736	NULL
1672	rose	nn1	736	NULL
1691	tip	nn1	736	NULL
1688	rubbish	nn1	735	NULL
2670	sheep	nn0	735	NULL
2621	bills	nn2	735	NULL
1634	companion	nn1	735	NULL
1806	inspection	nn1	735	NULL
1410	courage	nn1	734	NULL
2232	composition	nn1	733	NULL
1747	midnight	nn1	733	NULL
3891	index	nn1	732	NULL
3396	inquiry	nn1	732	NULL
1792	gates	nn2	732	NULL
3913	employers	nn2	731	NULL
2653	variation	nn1	731	NULL
2603	villages	nn2	731	NULL
3591	offence	nn1	731	NULL
4633	reform	nn1	731	NULL
1917	waters	nn2	730	NULL
3436	convention	nn1	730	NULL
3290	computers	nn2	729	NULL
2304	hills	nn2	729	NULL
1231	outline	nn1	729	NULL
2476	authors	nn2	729	NULL
2866	sugar	nn1	728	NULL
1889	weapon	nn1	727	NULL
1924	posts	nn2	727	NULL
2163	participants	nn2	727	NULL
2356	holes	nn2	727	NULL
4509	goals	nn2	726	NULL
2065	conversion	nn1	726	NULL
2658	conduct	nn1	725	NULL
3540	candidate	nn1	725	NULL
3957	artist	nn1	725	NULL
2706	relation	nn1	725	NULL
1843	priorities	nn2	725	NULL
3130	consumption	nn1	724	NULL
2876	empire	nn1	724	NULL
2938	pilot	nn1	724	NULL
1745	guard	nn1	723	NULL
3188	gun	nn1	723	NULL
2529	experiment	nn1	723	NULL
1981	pairs	nn2	722	NULL
1505	nonsense	nn1	722	NULL
1670	chairs	nn2	722	NULL
2494	controls	nn2	721	NULL
1777	cloud	nn1	721	NULL
1276	embarrassment	nn1	721	NULL
1228	reach	nn1	721	NULL
1706	supplies	nn2	721	NULL
1849	ticket	nn1	720	NULL
1732	entertainment	nn1	720	NULL
1750	tale	nn1	719	NULL
1633	accuracy	nn1	719	NULL
3861	weapons	nn2	719	NULL
2928	winner	nn1	718	NULL
5013	player	nn1	718	NULL
1726	pot	nn1	718	NULL
1547	reward	nn1	718	NULL
2625	pound	nn1	717	NULL
2009	pack	nn1	717	NULL
1644	tide	nn1	717	NULL
1383	evenings	nn2	717	NULL
1177	insight	nn1	716	NULL
1331	popularity	nn1	715	NULL
1707	ceremony	nn1	715	NULL
2219	meals	nn2	715	NULL
2386	mountains	nn2	714	NULL
1470	regard	nn1	714	NULL
2027	depression	nn1	714	NULL
2189	bath	nn1	714	NULL
1846	beds	nn2	714	NULL
1554	magazines	nn2	713	NULL
2737	implementation	nn1	713	NULL
2897	wedding	nn1	713	NULL
2632	concepts	nn2	712	NULL
1705	complexity	nn1	711	NULL
1613	intensity	nn1	711	NULL
1590	intervals	nn2	711	NULL
1873	cross	nn1	710	NULL
3614	theories	nn2	710	NULL
1537	belt	nn1	710	NULL
2192	approaches	nn2	710	NULL
1820	agenda	nn1	709	NULL
1896	stores	nn2	709	NULL
2248	boots	nn2	709	NULL
3789	drug	nn1	709	NULL
2366	shirt	nn1	708	NULL
1296	shortage	nn1	708	NULL
7691	players	nn2	708	NULL
1437	check	nn1	708	NULL
1642	inch	nn1	707	NULL
1501	pile	nn1	707	NULL
1797	separation	nn1	707	NULL
3487	recession	nn1	707	NULL
1227	pursuit	nn1	706	NULL
1360	breakdown	nn1	706	NULL
1588	loyalty	nn1	706	NULL
3086	mothers	nn2	706	NULL
1633	panic	nn1	705	NULL
3131	films	nn2	705	NULL
4403	farmers	nn2	704	NULL
1563	remarks	nn2	704	NULL
2906	leaves	nn2	704	NULL
2299	yard	nn1	704	NULL
1758	wars	nn2	703	NULL
1332	exceptions	nn2	703	NULL
1437	stake	nn1	703	NULL
1615	instances	nn2	703	NULL
1274	hint	nn1	702	NULL
2379	deaths	nn2	702	NULL
2916	crew	nn1	702	NULL
2103	hero	nn1	701	NULL
4505	museum	nn1	701	NULL
2128	laughter	nn1	701	NULL
2032	trends	nn2	700	NULL
2547	commission	nn1	700	NULL
1477	compromise	nn1	699	NULL
2092	cuts	nn2	699	NULL
3345	diet	nn1	699	NULL
2179	medicine	nn1	699	NULL
3250	languages	nn2	698	NULL
2024	perception	nn1	698	NULL
1393	shame	nn1	698	NULL
5533	unemployment	nn1	697	NULL
2672	advertising	nn1	697	NULL
1338	foundations	nn2	696	NULL
2478	consciousness	nn1	696	NULL
2097	mail	nn1	696	NULL
1459	proportions	nn2	695	NULL
1530	representative	nn1	695	NULL
2376	layer	nn1	694	NULL
2094	glasses	nn2	694	NULL
5958	aircraft	nn0	694	NULL
1323	certainty	nn1	694	NULL
2331	lawyers	nn2	693	NULL
1977	key	nn1	691	NULL
2801	valley	nn1	691	NULL
1969	glance	nn1	691	NULL
1473	schedule	nn1	691	NULL
1950	attacks	nn2	691	NULL
1569	attendance	nn1	690	NULL
1291	ambition	nn1	690	NULL
1194	mistakes	nn2	690	NULL
2288	score	nn1	690	NULL
2146	obligation	nn1	690	NULL
1507	pen	nn1	690	NULL
1942	styles	nn2	690	NULL
1685	transformation	nn1	689	NULL
1228	surroundings	nn2	689	NULL
2341	camera	nn1	689	NULL
2682	savings	nn2	689	NULL
3240	wages	nn2	688	NULL
1523	dimension	nn1	687	NULL
1397	sums	nn2	686	NULL
3818	spokesman	nn1	685	NULL
1168	behalf	nn1	685	NULL
1968	adult	nn1	685	NULL
2883	alcohol	nn1	684	NULL
2285	tail	nn1	684	NULL
2069	consultation	nn1	684	NULL
2072	observations	nn2	684	NULL
1346	affection	nn1	683	NULL
1807	diary	nn1	683	NULL
1647	launch	nn1	683	NULL
2652	laboratory	nn1	681	NULL
3711	agriculture	nn1	681	NULL
1048	other	nn1	681	NULL
1837	wives	nn2	681	NULL
1461	contacts	nn2	681	NULL
2465	ships	nn2	681	NULL
1791	sisters	nn2	681	NULL
1738	gear	nn1	680	NULL
1440	hearts	nn2	680	NULL
1584	chaos	nn1	680	NULL
1527	bottles	nn2	680	NULL
1748	targets	nn2	679	NULL
2045	punishment	nn1	679	NULL
1926	summary	nn1	678	NULL
3563	candidates	nn2	678	NULL
1215	expectation	nn1	678	NULL
1839	exposure	nn1	678	NULL
1763	journal	nn1	677	NULL
3438	teaching	nn1	676	NULL
1689	choices	nn2	676	NULL
1799	cloth	nn1	676	NULL
1969	withdrawal	nn1	676	NULL
1610	explosion	nn1	675	NULL
2987	painting	nn1	675	NULL
1689	stance	nn1	675	NULL
1422	rejection	nn1	674	NULL
2071	trials	nn2	674	NULL
2415	assumptions	nn2	674	NULL
1246	implication	nn1	674	NULL
2362	dance	nn1	673	NULL
1747	tragedy	nn1	673	NULL
1681	edges	nn2	672	NULL
1583	relevance	nn1	672	NULL
2528	defeat	nn1	671	NULL
2543	unity	nn1	671	NULL
1358	integrity	nn1	671	NULL
1489	glory	nn1	671	NULL
1937	anniversary	nn1	671	NULL
3572	housing	nn1	670	NULL
1666	heaven	nn1	670	NULL
2449	pitch	nn1	669	NULL
1939	trousers	nn2	667	NULL
1291	habits	nn2	667	NULL
1503	continent	nn1	667	NULL
1516	channels	nn2	666	NULL
3034	currency	nn1	666	NULL
2008	effectiveness	nn1	666	NULL
2718	architecture	nn1	666	NULL
2245	babies	nn2	666	NULL
1862	net	nn1	665	NULL
5359	sir	nn1	665	NULL
1062	patience	nn1	664	NULL
2175	chamber	nn1	664	NULL
1521	guilt	nn1	664	NULL
1265	grace	nn1	663	NULL
1185	backs	nn2	663	NULL
1379	dawn	nn1	663	NULL
1865	expenses	nn2	663	NULL
2378	drivers	nn2	663	NULL
1188	tune	nn1	663	NULL
4696	troops	nn2	662	NULL
3932	vote	nn1	662	NULL
1071	inability	nn1	662	NULL
1650	justification	nn1	662	NULL
2801	economics	nn0	662	NULL
1128	wake	nn1	661	NULL
1146	willingness	nn1	661	NULL
3498	assets	nn2	661	NULL
1699	folk	nn2	660	NULL
3199	strike	nn1	660	NULL
1207	wishes	nn2	660	NULL
1174	celebration	nn1	660	NULL
1852	customs	nn2	660	NULL
1859	emotions	nn2	659	NULL
2880	festival	nn1	659	NULL
4130	unions	nn2	659	NULL
1793	tracks	nn2	659	NULL
2522	circuit	nn1	658	NULL
1258	dignity	nn1	658	NULL
1194	stand	nn1	657	NULL
1354	secrets	nn2	657	NULL
2256	cake	nn1	657	NULL
1246	trick	nn1	657	NULL
1532	wheels	nn2	656	NULL
1499	stick	nn1	656	NULL
1797	merchant	nn1	656	NULL
1637	explanations	nn2	655	NULL
1739	flower	nn1	655	NULL
2575	agreements	nn2	655	NULL
1092	standing	nn1	655	NULL
1634	sizes	nn2	655	NULL
3743	talks	nn2	655	NULL
1575	cap	nn1	655	NULL
1974	cotton	nn1	655	NULL
1573	volumes	nn2	654	NULL
1176	founder	nn1	654	NULL
1755	moon	nn1	654	NULL
1953	titles	nn2	654	NULL
6973	speaker	nn1	653	NULL
2679	hospitals	nn2	653	NULL
2335	marketing	nn1	653	NULL
1861	assault	nn1	653	NULL
2698	strategies	nn2	652	NULL
1007	reluctance	nn1	652	NULL
1573	residence	nn1	651	NULL
1838	topics	nn2	651	NULL
