n1	text	pos	n2	itext
364	pour	vvi	280	NULL
482	pulls	vvz	280	NULL
354	entertaining	vvg	279	NULL
388	featured	vvn	279	NULL
453	fitting	vvg	279	NULL
337	connected	vvd	279	NULL
573	corresponds	vvz	279	NULL
449	displays	vvz	279	NULL
370	approaches	vvz	278	NULL
348	handled	vvd	278	NULL
341	compromise	vvi	278	NULL
423	constrained	vvn	278	NULL
451	danced	vvd	278	NULL
394	proclaimed	vvd	278	NULL
377	listened	vvn	278	NULL
396	spinning	vvg	278	NULL
394	twisting	vvg	278	NULL
489	sung	vvn	278	NULL
425	discusses	vvz	277	NULL
403	dry	vvb	277	NULL
347	fulfilling	vvg	277	NULL
486	firing	vvg	277	NULL
513	estimate	vvi	276	NULL
418	fancy	vvb	276	NULL
412	curb	vvi	276	NULL
377	attain	vvi	276	NULL
639	glancing	vvg	276	NULL
353	speculate	vvi	276	NULL
532	kissing	vvg	276	NULL
472	sailed	vvd	276	NULL
364	highlighted	vvd	276	NULL
392	illustrate	vvb	276	NULL
450	imprisoned	vvn	275	NULL
415	reproduced	vvn	275	NULL
387	resolved	vvd	275	NULL
397	joking	vvg	275	NULL
341	flourish	vvi	275	NULL
498	grinning	vvg	275	NULL
358	complement	vvi	275	NULL
465	flashed	vvd	275	NULL
823	sentenced	vvn	275	NULL
361	wrapped	vvn	275	NULL
394	sleep	vvb	274	NULL
742	sue	vvi	274	NULL
373	swing	vvi	274	NULL
469	taste	vvi	274	NULL
367	rooted	vvn	274	NULL
390	engaging	vvg	274	NULL
430	excuse	vvb	274	NULL
347	culminating	vvg	274	NULL
374	assisting	vvg	274	NULL
492	ban	vvi	274	NULL
355	deprived	vvn	274	NULL
421	drunk	vvn	274	NULL
409	documented	vvn	273	NULL
378	drying	vvg	273	NULL
345	burst	vvi	273	NULL
351	blocked	vvd	273	NULL
510	arrested	vvd	273	NULL
400	safeguard	vvi	273	NULL
345	lowered	vvn	273	NULL
430	influence	vvb	273	NULL
408	interviewed	vvd	273	NULL
351	regretted	vvd	273	NULL
500	realize	vvb	272	NULL
368	lock	vvi	272	NULL
440	nodding	vvg	272	NULL
348	prevail	vvi	272	NULL
381	spreads	vvz	272	NULL
368	stir	vvi	272	NULL
338	behaved	vvd	272	NULL
347	controlled	vvd	271	NULL
373	kicked	vvn	271	NULL
347	restricting	vvg	271	NULL
387	influencing	vvg	271	NULL
411	slowed	vvd	271	NULL
357	varying	vvg	271	NULL
380	sound	vvb	270	NULL
325	squeeze	vvi	270	NULL
430	staged	vvn	270	NULL
405	experience	vvb	270	NULL
689	gasped	vvd	270	NULL
345	lowering	vvg	270	NULL
429	pretended	vvd	270	NULL
382	matches	vvz	270	NULL
715	pray	vvb	269	NULL
380	step	vvb	269	NULL
372	supplied	vvd	269	NULL
361	damaging	vvg	269	NULL
419	begged	vvd	269	NULL
334	bent	vvn	268	NULL
431	asserted	vvd	268	NULL
371	possessed	vvn	268	NULL
339	proceeding	vvg	268	NULL
352	resembled	vvd	268	NULL
354	rounded	vvd	268	NULL
354	occupied	vvd	268	NULL
313	overtaken	vvn	268	NULL
363	targeted	vvn	268	NULL
410	seeming	vvg	268	NULL
425	surrender	vvi	267	NULL
416	arrest	vvi	267	NULL
376	faded	vvd	267	NULL
408	compelled	vvn	267	NULL
423	landing	vvg	267	NULL
489	lit	vvd	267	NULL
