n1	text	pos	n2	itext
628	therapeutic	aj0	219	NULL
296	thriving	aj0	219	NULL
353	lush	aj0	219	NULL
405	innate	aj0	219	NULL
290	harmonious	aj0	219	NULL
359	healthier	ajc	219	NULL
288	rewarding	aj0	219	NULL
273	ambivalent	aj0	219	NULL
338	breathtaking	aj0	219	NULL
254	concerted	aj0	218	NULL
806	archaeological	aj0	218	NULL
765	homosexual	aj0	218	NULL
657	thermal	aj0	218	NULL
352	thicker	ajc	218	NULL
368	two-year	aj0	218	NULL
294	outspoken	aj0	218	NULL
305	miraculous	aj0	218	NULL
268	safest	ajs	218	NULL
275	smug	aj0	217	NULL
480	pharmaceutical	aj0	217	NULL
277	unhealthy	aj0	217	NULL
402	vice	aj0	217	NULL
292	victorious	aj0	217	NULL
490	cooperative	aj0	217	NULL
320	accompanying	aj0	217	NULL
466	exempt	aj0	217	NULL
453	edwardian	aj0	217	NULL
352	navy	aj0	217	NULL
368	ornamental	aj0	216	NULL
630	baltic	aj0	216	NULL
258	clearest	ajs	216	NULL
552	rectangular	aj0	216	NULL
285	sane	aj0	216	NULL
392	scandinavian	aj0	216	NULL
320	swollen	aj0	216	NULL
268	haphazard	aj0	216	NULL
625	finite	aj0	216	NULL
399	editorial	aj0	215	NULL
273	hinder	ajc	215	NULL
387	sheltered	aj0	215	NULL
370	patriotic	aj0	215	NULL
539	mineral	aj0	215	NULL
499	mystical	aj0	215	NULL
351	curly	aj0	215	NULL
303	austere	aj0	215	NULL
288	unreal	aj0	215	NULL
304	upright	aj0	215	NULL
430	tidal	aj0	214	NULL
340	expanded	aj0	214	NULL
1023	premier	aj0	214	NULL
276	prompt	aj0	214	NULL
777	radioactive	aj0	214	NULL
518	recurrent	aj0	214	NULL
262	subdued	aj0	214	NULL
244	astute	aj0	214	NULL
509	brazilian	aj0	214	NULL
1366	arab	aj0	213	NULL
291	almighty	aj0	213	NULL
339	cost-effective	aj0	213	NULL
573	behavioural	aj0	213	NULL
271	best-known	ajs	213	NULL
272	comforting	aj0	213	NULL
265	dreary	aj0	213	NULL
270	nostalgic	aj0	213	NULL
667	substantive	aj0	213	NULL
327	scheduled	aj0	213	NULL
265	rosy	aj0	212	NULL
356	rounded	aj0	212	NULL
273	hesitant	aj0	212	NULL
343	alternate	aj0	212	NULL
283	timid	aj0	212	NULL
307	unambiguous	aj0	212	NULL
256	out_of_date	aj0	212	NULL
372	literal	aj0	211	NULL
294	sealed	aj0	211	NULL
263	disproportionate	aj0	211	NULL
456	fictional	aj0	211	NULL
368	suspended	aj0	211	NULL
287	amiable	aj0	210	NULL
363	carved	aj0	210	NULL
1307	ltd.	aj0	210	NULL
317	faded	aj0	210	NULL
346	humane	aj0	210	NULL
366	illegitimate	aj0	210	NULL
305	impartial	aj0	210	NULL
365	formative	aj0	210	NULL
244	adamant	aj0	209	NULL
425	airborne	aj0	209	NULL
487	serial	aj0	209	NULL
287	shortest	ajs	209	NULL
314	reflective	aj0	209	NULL
802	sociological	aj0	209	NULL
720	spoken	aj0	209	NULL
265	perceptive	aj0	209	NULL
275	momentous	aj0	209	NULL
306	charismatic	aj0	208	NULL
359	damned	aj0	208	NULL
328	indefinite	aj0	208	NULL
321	starving	aj0	208	NULL
335	striped	aj0	207	NULL
315	sly	aj0	207	NULL
270	poignant	aj0	207	NULL
274	self-conscious	aj0	207	NULL
272	concise	aj0	207	NULL
260	lifeless	aj0	207	NULL
274	wasteful	aj0	207	NULL
254	homely	aj0	207	NULL
269	idiosyncratic	aj0	207	NULL
278	emphatic	aj0	207	NULL
272	enlarged	aj0	206	NULL
254	inexplicable	aj0	206	NULL
251	infrequent	aj0	206	NULL
329	good-looking	aj0	206	NULL
671	deceased	aj0	206	NULL
1212	spatial	aj0	206	NULL
350	sponsored	aj0	206	NULL
329	stony	aj0	206	NULL
242	arduous	aj0	206	NULL
320	tasty	aj0	206	NULL
358	triple	aj0	206	NULL
237	unanswered	aj0	205	NULL
268	spurious	aj0	205	NULL
255	reputable	aj0	205	NULL
495	lawful	aj0	205	NULL
260	makeshift	aj0	205	NULL
252	fitting	aj0	205	NULL
274	forgotten	aj0	205	NULL
953	geological	aj0	205	NULL
271	devious	aj0	204	NULL
310	enlightened	aj0	204	NULL
308	pending	aj0	204	NULL
598	offshore	aj0	204	NULL
280	split	aj0	204	NULL
335	ruined	aj0	204	NULL
281	resultant	aj0	203	NULL
666	licensed	aj0	203	NULL
296	watery	aj0	203	NULL
247	thirsty	aj0	203	NULL
303	eerie	aj0	203	NULL
